pull_req_id,github_id,useful,requester,created_at,num_commits_open,lines_modified_open,files_modified_open,commits_on_files_touched,branch_hotness,branch_commits
14692607,19893,useless,XhmikosR,1463112958,2,64,18,22.83967399691357,23.32001851851853,71
14691810,19892,useful,heikojansen,1463110650,1,4,1,2.1987518004115225,163.35959272119337,374
14674647,19890,useful,mdo,1463050809,2,22,2,5.022919495884774,166.2377478137859,374
14672058,19889,useful,mdo,1463044722,2,7,2,15.924574459876535,163.5173722993827,371
14664699,19887,useful,ryanburnett,1463028759,1,18,1,0,162.29286355452697,369
14654904,19885,useful,mdo,1462999260,5,35,2,7.251461291152264,150.64123225308663,357
14584365,19879,useful,patrickhlauke,1462889632,1,19,2,1.5774115226337448,114.96052186213997,319
14579227,19874,useful,patrickhlauke,1462840569,1,5,1,4.7727980967078185,116.97326581790125,319
14572084,19869,useless,mkroeders,1462759975,1,2,1,3.3287285236625515,110.26454050925929,328
14569115,19868,useless,chenxiang198991,1462750930,1,1,1,0,26.708766589506176,76
14562621,19864,useless,vanduynslagerp,1462722753,1,9,1,0,111.84170383230446,331
14559800,19863,useful,mdo,1462709892,2,105,1,0.8023706275720165,90.5850272633745,307
14559551,19862,useful,mdo,1462708688,11,1386,13,31.631135416666684,90.63259130658435,308
14558945,19861,useful,mdo,1462706697,1,3,1,0.28640097736625514,77.86545408950613,296
14535326,19855,useless,okmr-d,1462569383,1,5,1,0,80.52865444958846,370
14518919,19851,useful,bassjobsen,1462514646,1,20,1,0.25836419753086426,83.28560108024689,413
14484328,19847,useful,eddyerburgh,1462413176,1,4,1,0.021583204732510297,88.70706121399174,419
14364689,19832,useless,bassjobsen,1462071137,1,8,1,1.6230661008230451,107.70334863683131,436
14356158,19829,useless,olivierlemasle,1462020711,1,3,1,2.4898333333333333,110.53073238168717,436
14351388,19828,useless,indymx,1462001414,1,3,2,12.753849537037036,111.61271437757206,436
14337739,19827,useless,DaSchTour,1461937124,1,33,1,0.9832056327160494,115.21745203189295,436
14332011,19825,useful,jonahallibone,1461924108,250,2984,122,72.9905348508231,35.23033641975308,82
14331949,19824,useful,jonahallibone,1461923960,250,3255,122,72.9941511059671,35.23189711934158,82
