pull_req_id,github_id,useful,requester,created_at,num_commits_open,lines_modified_open,files_modified_open,commits_on_files_touched,branch_hotness,branch_commits
16025058,14996,useful,Narretz,1470454036,3,342,3,15.1817516718107,136.85804282407415,266
16023115,14995,useless,rakeshyadvanshi,1470447414,1,13,1,0,116.32637281378607,246
16019140,14993,useful,mgol,1470401485,1,4001,301,150.723083590535,96.04347852366254,205
16052297,14992,useless,sathishjayapal,1470383953,250,39194,350,273.77484619341493,109.29508281893006,238
16043647,14989,useless,Priyasingh589,1470358946,1,2,1,0,110.06047196502062,238
15991324,14983,useful,dcherman,1470233497,1,9,3,4.606393389917696,113.97957085905354,246
16006474,14980,useful,nikhilknoldus,1470180168,1,2,1,0,114.66214094650212,245
16064570,14977,useless,granhal,1470109838,1,5,1,0,116.87804243827145,245
15962090,14976,useless,onlywei,1470061342,2,108,3,2.36773353909465,118.40601568930032,245
15944825,14972,useless,gkalpak,1469939509,1,39,2,1.9813775720164608,121.23192579732495,244
15939017,14970,useful,Narretz,1469858565,2,634,3,8.101633359053498,121.74930542695475,242
16112741,14967,useful,dizel3d,1469784042,1,61,3,11.86277237654321,123.05485699588469,241
15927795,14964,useful,Narretz,1469758352,4,673,5,11.438029835390948,122.8463041409465,240
15914045,14960,useful,cchungmin,1469646330,1,14,1,2.8546399176954735,123.27274729938273,237
15908360,14958,useful,petebacondarwin,1469608976,1,234,51,42.563462448559676,124.42016756687231,240
15907845,14957,useful,gkalpak,1469606308,3,116,3,3.614854681069959,124.5028749999999,242
15890443,14952,useful,mgol,1469493763,9,13022,310,161.09878587962967,126.01908153292202,243
15889524,14951,useless,gkalpak,1469487223,5,632,4,5.352231481481481,126.2234565329219,243
15865067,14945,useful,Narretz,1469257679,4,1416,9,12.80391538065844,103.52571013374482,202
15864381,14943,useful,Narretz,1469248450,1,4,1,0,127.69612602880646,244
15852969,14942,useful,gkalpak,1469149423,3,156,2,1.5104395576131688,134.91842438271613,248
15827293,14936,useful,gkalpak,1468969163,1,5,1,0,129.38419457304525,247
15816239,14932,useless,gkalpak,1468897086,2,548,6,0,130.6643320473252,247
15802647,14921,useful,gkalpak,1468575927,4,424,6,3.217793338477366,129.69983641975313,245
15802674,14920,useful,gkalpak,1468572770,2,144,15,2.0834120370370366,129.79930465534983,245
15802700,14919,useful,gkalpak,1468568133,1,2,1,0,129.94581635802456,246
15798738,14913,useless,gkalpak,1468548201,2,45,2,2.323737911522634,128.56350038580246,244
15841095,14912,useful,Narretz,1468544652,1,683,5,12.946127572016456,146.3889169238682,261
15767100,14908,useless,AbhayVel,1468456025,250,38133,299,253.0437847222217,128.45246553497924,245
15756400,14906,useless,gkalpak,1468381063,2,120,2,10.306764917695473,129.82672299382722,247
15745025,14902,useful,gkalpak,1468304268,1,3,1,1.9739029063786009,129.26316679526752,249
15723631,14898,useless,marcinwadon,1468224017,1,16,1,2.7639099794238686,130.8277672325102,252
15790768,14893,useless,gkalpak,1468197945,1,152,3,5.81193968621399,129.66090547839494,250
15738146,14889,useful,gkalpak,1467961723,1,7,1,0.9918263888888889,135.43134657921817,260
15696896,14874,useful,mgol,1467774570,2,167,8,6.627534979423869,146.23368505658445,291
15663680,14856,useless,jl2922,1467361727,3,69,5,9.494742669753089,141.73662358539096,277
16339654,14852,useless,stevermeister,1467287256,1,8,1,0,137.31842644032915,271
15646299,14850,useful,drpicox,1467246497,5,1389,8,22.449329475308637,138.73891113683143,271
15645670,14848,useless,drpicox,1467242104,2,44,1,11.95951941872428,138.89201080246917,271
15641563,14845,useless,zhukov,1467204679,1,16,2,4.652488425925926,140.19630285493824,271
15640324,14843,useful,Narretz,1467198185,2,546,3,0.28633590534979425,140.4226240997944,271
15628316,14839,useless,gkalpak,1467117855,2,161,2,10.405807098765436,142.22206584362118,271
15620262,14836,useful,gkalpak,1467075229,1,68,2,10.47158796296296,140.70125797325096,269
15612593,14832,useless,LenaDonohoe,1467018217,250,41167,325,300.3491134259255,141.66793248456787,269
15602493,14830,useless,gkalpak,1466933487,1,13,2,4.668568287037037,139.54028562242806,264
15594852,14825,useless,gkalpak,1466831568,1,25,3,1.6809567901234568,139.98174061213967,264
15594551,14824,useful,gkalpak,1466827077,1,25,3,11.633637860082306,140.13421283436233,264
15579898,14822,useful,deplay,1466701214,2,4,1,1.7453488940329218,144.4909349279835,272
15579439,14821,useful,gabrielmaldi,1466697038,1,16,2,6.9688251028806585,144.63700900205765,272
15581581,14820,useful,gkalpak,1466680754,1,13,2,6.995073302469136,145.20958873456806,275
15541698,14811,useful,petebacondarwin,1466470265,5,322,2,21.783354938271604,142.5571277006171,270
15520970,14799,useless,petebacondarwin,1466319259,1,19,2,22.861319315843623,147.87894637345693,279
15520717,14798,useless,odedniv,1466316930,1,41,1,0.7729553755144033,147.9625100308641,279
15507866,14795,useful,petebacondarwin,1466160461,3,308,7,5.865760802469136,152.6364259259258,282
15494852,14794,useless,gkalpak,1466076826,6,865,16,20.526769804526758,149.63800745884762,286
15489316,14792,useful,ibriq,1466052173,1,7,1,0.7474093364197532,148.53330028292197,284
15489016,14791,useless,abenchi,1466050719,1,48,2,0,148.58640419238668,284
15476198,14787,useful,petebacondarwin,1465976801,2,163,2,12.351760545267489,146.24562281378604,279
15476822,14784,useful,Narretz,1465971980,1,86,2,1.9991414609053497,146.41859850823036,279
15471046,14780,useful,Narretz,1465952406,1,12,1,2.973713734567901,141.0840555555555,273
15466857,14775,useless,dcherman,1465909769,2,192,2,10.538112139917693,138.56014094650212,277
15458253,14769,useful,petebacondarwin,1465872377,3,37,3,2.1690976080246913,134.87254320987643,276
15445766,14760,useful,Narretz,1465799282,1,49,2,0.6904148662551441,136.4617421553497,275
15444046,14759,useful,petebacondarwin,1465792979,1,276,5,6.073938143004116,133.67008770576132,272
15442201,14758,useful,Narretz,1465783568,3,29,2,1.1198532664609053,133.99927906378593,272
15441999,14757,useless,yihangho,1465782503,1,65,2,0.3733076131687243,134.0365321502057,272
15424132,14754,useful,wesleycho,1465622901,2,8,1,0.2612232510288066,136.57558937757221,271
15424017,14753,useful,wesleycho,1465621892,2,20,2,0,136.61075385802457,271
15423916,14752,useful,wesleycho,1465621013,1,5,1,0.1374021347736626,136.64138773148136,271
15388469,14750,useless,gkalpak,1465474457,1,96,2,5.181855452674897,128.63610005144042,260
15372540,14746,useful,gkalpak,1465438081,1,158,1,2.005522505144033,127.84282330246916,259
